[27/05/2010 21:12:41] /owner nobody
[28/05/2010 17:28:06] /up
[28/05/2010 17:28:34] /m infernatill
[28/05/2010 17:28:49] /m training monk
[28/05/2010 17:28:55] /r
[28/05/2010 17:31:49] /down
[28/05/2010 17:31:55] /a 20
[28/05/2010 17:32:04] /a 16
[28/05/2010 17:32:07] /a 6
[28/05/2010 17:32:10] /a 6
[28/05/2010 17:32:12] /a 6
[28/05/2010 17:32:38] /a 10
[28/05/2010 17:32:52] /a 2
[28/05/2010 17:35:23] /m 2505
[28/05/2010 17:35:38] /i 2505
[28/05/2010 17:35:51] /i 2305
[28/05/2010 17:36:08] /i 2503
[28/05/2010 19:22:48] /addskill Brolly, level
[28/05/2010 19:22:48] /addskill Brolly, level
[28/05/2010 19:22:48] /addskill Brolly, level
[28/05/2010 19:22:48] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:49] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:50] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:51] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:52] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:53] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:22:54] /addskill Brolly, level
[28/05/2010 19:23:11] /addskill Brolly, magic
[28/05/2010 19:23:11] /addskill Brolly, magic
[28/05/2010 19:23:12] /addskill Brolly, magic
[28/05/2010 19:23:12] /addskill Brolly, magic
[28/05/2010 19:23:12] /addskill Brolly, magic
[28/05/2010 19:23:12] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:13] /addskill Brolly, magic
[28/05/2010 19:23:38] /addskill Brolly, sword
[28/05/2010 19:23:38] /addskill Brolly, sword
[28/05/2010 19:23:38] /addskill Brolly, sword
[28/05/2010 19:23:38] /addskill Brolly, sword
[28/05/2010 19:23:38] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:39] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:40] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:41] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:42] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:43] /addskill Brolly, sword
[28/05/2010 19:23:44] /addskill Brolly, sword
[28/05/2010 19:23:45] /addskill Brolly, sword
[28/05/2010 19:23:45] /addskill Brolly, sword
[28/05/2010 19:23:45] /addskill Brolly, sword
[28/05/2010 19:23:45] /addskill Brolly, sword
[28/05/2010 19:23:46] /addskill Brolly, sword
[28/05/2010 19:23:46] /addskill Brolly, sword
[28/05/2010 19:23:46] /addskill Brolly, sword
[28/05/2010 19:23:47] /addskill Brolly, sword
[28/05/2010 19:23:47] /addskill Brolly, sword
[28/05/2010 19:23:47] /addskill Brolly, sword
[28/05/2010 19:23:47] /addskill Brolly, sword
[28/05/2010 19:29:02] /i 6132
[28/05/2010 19:43:42] /i 7417
[28/05/2010 19:44:07] /i 8932
[28/05/2010 19:44:23] /goto brolly
[28/05/2010 19:44:46] /i 2503
[28/05/2010 19:49:48] /goto brolly
[28/05/2010 19:50:10] /i 2160
[28/05/2010 20:09:48] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:49] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:50] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
[28/05/2010 20:09:51] /addskill testt, level
